id,run_name,passed,total
358,DeepAgent--GLM-5.1,7,15
359,DeepAgent--GLM-5.1,11,14
360,DeepAgent--GLM-5.1,21,21
363,DeepAgent--GLM-5.1,22,22
372,DeepAgent--GLM-5.1,8,20
373,DeepAgent--GLM-5.1,10,20
374,DeepAgent--GLM-5.1,7,15
380,DeepAgent--GLM-5.1,11,25
381,DeepAgent--GLM-5.1,8,20
386,DeepAgent--GLM-5.1,0,25
388,DeepAgent--GLM-5.1,20,22
3,DeepAgent--GPT-5.4,3,21
7,DeepAgent--GPT-5.4,4,10
13,DeepAgent--GPT-5.4,7,19
15,DeepAgent--GPT-5.4,8,16
23,DeepAgent--GPT-5.4,0,20
33,DeepAgent--GPT-5.4,11,19
35,DeepAgent--GPT-5.4,2,26
37,DeepAgent--GPT-5.4,8,20
38,DeepAgent--GPT-5.4,13,18
44,DeepAgent--GPT-5.4,10,16
45,DeepAgent--GPT-5.4,13,19
47,DeepAgent--GPT-5.4,20,20
53,DeepAgent--GPT-5.4,0,11
54,DeepAgent--GPT-5.4,7,18
55,DeepAgent--GPT-5.4,9,20
72,DeepAgent--GPT-5.4,0,20
75,DeepAgent--GPT-5.4,7,21
78,DeepAgent--GPT-5.4,3,20
79,DeepAgent--GPT-5.4,1,13
83,DeepAgent--GPT-5.4,3,23
85,DeepAgent--GPT-5.4,4,21
87,DeepAgent--GPT-5.4,21,21
91,DeepAgent--GPT-5.4,6,7
92,DeepAgent--GPT-5.4,6,6
94,DeepAgent--GPT-5.4,8,8
95,DeepAgent--GPT-5.4,3,12
100,DeepAgent--GPT-5.4,7,7
102,DeepAgent--GPT-5.4,6,8
107,DeepAgent--GPT-5.4,16,25
108,DeepAgent--GPT-5.4,17,21
115,DeepAgent--GPT-5.4,3,18
116,DeepAgent--GPT-5.4,8,21
120,DeepAgent--GPT-5.4,1,22
124,DeepAgent--GPT-5.4,0,17
127,DeepAgent--GPT-5.4,3,21
128,DeepAgent--GPT-5.4,0,17
129,DeepAgent--GPT-5.4,20,20
131,DeepAgent--GPT-5.4,3,22
137,DeepAgent--GPT-5.4,20,24
139,DeepAgent--GPT-5.4,2,25
143,DeepAgent--GPT-5.4,11,24
146,DeepAgent--GPT-5.4,2,26
152,DeepAgent--GPT-5.4,2,20
154,DeepAgent--GPT-5.4,3,24
158,DeepAgent--GPT-5.4,6,22
159,DeepAgent--GPT-5.4,0,24
160,DeepAgent--GPT-5.4,0,20
161,DeepAgent--GPT-5.4,0,24
171,DeepAgent--GPT-5.4,17,18
175,DeepAgent--GPT-5.4,8,12
178,DeepAgent--GPT-5.4,1,10
191,DeepAgent--GPT-5.4,2,23
192,DeepAgent--GPT-5.4,2,17
207,DeepAgent--GPT-5.4,7,20
224,DeepAgent--GPT-5.4,1,19
226,DeepAgent--GPT-5.4,6,22
227,DeepAgent--GPT-5.4,25,25
232,DeepAgent--GPT-5.4,2,19
242,DeepAgent--GPT-5.4,7,13
244,DeepAgent--GPT-5.4,0,21
251,DeepAgent--GPT-5.4,13,22
255,DeepAgent--GPT-5.4,12,18
258,DeepAgent--GPT-5.4,5,16
266,DeepAgent--GPT-5.4,0,20
267,DeepAgent--GPT-5.4,5,16
269,DeepAgent--GPT-5.4,15,18
274,DeepAgent--GPT-5.4,10,20
276,DeepAgent--GPT-5.4,15,20
277,DeepAgent--GPT-5.4,16,18
278,DeepAgent--GPT-5.4,13,20
281,DeepAgent--GPT-5.4,0,21
284,DeepAgent--GPT-5.4,16,17
286,DeepAgent--GPT-5.4,9,18
287,DeepAgent--GPT-5.4,11,20
288,DeepAgent--GPT-5.4,3,19
289,DeepAgent--GPT-5.4,6,15
291,DeepAgent--GPT-5.4,9,20
300,DeepAgent--GPT-5.4,10,14
306,DeepAgent--GPT-5.4,1,20
311,DeepAgent--GPT-5.4,6,21
314,DeepAgent--GPT-5.4,9,18
328,DeepAgent--GPT-5.4,7,16
329,DeepAgent--GPT-5.4,0,14
334,DeepAgent--GPT-5.4,0,18
337,DeepAgent--GPT-5.4,0,18
340,DeepAgent--GPT-5.4,8,20
346,DeepAgent--GPT-5.4,7,16
354,DeepAgent--GPT-5.4,3,19
357,DeepAgent--GPT-5.4,4,11
358,DeepAgent--GPT-5.4,9,15
359,DeepAgent--GPT-5.4,9,14
360,DeepAgent--GPT-5.4,20,21
363,DeepAgent--GPT-5.4,9,22
372,DeepAgent--GPT-5.4,4,20
373,DeepAgent--GPT-5.4,0,20
374,DeepAgent--GPT-5.4,8,15
380,DeepAgent--GPT-5.4,11,25
381,DeepAgent--GPT-5.4,4,20
386,DeepAgent--GPT-5.4,0,24
388,DeepAgent--GPT-5.4,0,22
3,DeepAgent--Gemini-3.1-Pro,15,21
7,DeepAgent--Gemini-3.1-Pro,8,10
13,DeepAgent--Gemini-3.1-Pro,3,19
15,DeepAgent--Gemini-3.1-Pro,2,16
23,DeepAgent--Gemini-3.1-Pro,1,20
33,DeepAgent--Gemini-3.1-Pro,7,19
35,DeepAgent--Gemini-3.1-Pro,1,26
37,DeepAgent--Gemini-3.1-Pro,3,20
38,DeepAgent--Gemini-3.1-Pro,13,18
44,DeepAgent--Gemini-3.1-Pro,8,16
45,DeepAgent--Gemini-3.1-Pro,5,19
47,DeepAgent--Gemini-3.1-Pro,8,20
53,DeepAgent--Gemini-3.1-Pro,7,11
54,DeepAgent--Gemini-3.1-Pro,0,18
55,DeepAgent--Gemini-3.1-Pro,5,20
72,DeepAgent--Gemini-3.1-Pro,19,20
75,DeepAgent--Gemini-3.1-Pro,5,21
78,DeepAgent--Gemini-3.1-Pro,14,20
79,DeepAgent--Gemini-3.1-Pro,13,13
83,DeepAgent--Gemini-3.1-Pro,23,23
85,DeepAgent--Gemini-3.1-Pro,10,21
87,DeepAgent--Gemini-3.1-Pro,19,21
91,DeepAgent--Gemini-3.1-Pro,6,7
92,DeepAgent--Gemini-3.1-Pro,2,6
94,DeepAgent--Gemini-3.1-Pro,8,8
95,DeepAgent--Gemini-3.1-Pro,9,12
100,DeepAgent--Gemini-3.1-Pro,7,7
102,DeepAgent--Gemini-3.1-Pro,4,8
107,DeepAgent--Gemini-3.1-Pro,12,25
108,DeepAgent--Gemini-3.1-Pro,11,21
115,DeepAgent--Gemini-3.1-Pro,1,18
116,DeepAgent--Gemini-3.1-Pro,0,21
120,DeepAgent--Gemini-3.1-Pro,6,22
124,DeepAgent--Gemini-3.1-Pro,15,17
127,DeepAgent--Gemini-3.1-Pro,21,21
128,DeepAgent--Gemini-3.1-Pro,2,17
129,DeepAgent--Gemini-3.1-Pro,18,20
131,DeepAgent--Gemini-3.1-Pro,4,22
137,DeepAgent--Gemini-3.1-Pro,1,24
139,DeepAgent--Gemini-3.1-Pro,20,25
143,DeepAgent--Gemini-3.1-Pro,5,24
146,DeepAgent--Gemini-3.1-Pro,1,26
152,DeepAgent--Gemini-3.1-Pro,0,20
154,DeepAgent--Gemini-3.1-Pro,20,24
158,DeepAgent--Gemini-3.1-Pro,9,22
159,DeepAgent--Gemini-3.1-Pro,24,24
160,DeepAgent--Gemini-3.1-Pro,0,20
161,DeepAgent--Gemini-3.1-Pro,14,24
171,DeepAgent--Gemini-3.1-Pro,17,18
175,DeepAgent--Gemini-3.1-Pro,5,12
178,DeepAgent--Gemini-3.1-Pro,3,10
191,DeepAgent--Gemini-3.1-Pro,2,23
192,DeepAgent--Gemini-3.1-Pro,1,17
207,DeepAgent--Gemini-3.1-Pro,1,20
224,DeepAgent--Gemini-3.1-Pro,3,19
226,DeepAgent--Gemini-3.1-Pro,6,22
227,DeepAgent--Gemini-3.1-Pro,10,25
232,DeepAgent--Gemini-3.1-Pro,19,19
242,DeepAgent--Gemini-3.1-Pro,7,13
244,DeepAgent--Gemini-3.1-Pro,2,20
251,DeepAgent--Gemini-3.1-Pro,13,22
255,DeepAgent--Gemini-3.1-Pro,6,18
258,DeepAgent--Gemini-3.1-Pro,3,16
266,DeepAgent--Gemini-3.1-Pro,15,20
267,DeepAgent--Gemini-3.1-Pro,7,16
269,DeepAgent--Gemini-3.1-Pro,9,18
274,DeepAgent--Gemini-3.1-Pro,2,20
276,DeepAgent--Gemini-3.1-Pro,9,20
277,DeepAgent--Gemini-3.1-Pro,3,18
278,DeepAgent--Gemini-3.1-Pro,0,20
281,DeepAgent--Gemini-3.1-Pro,0,21
284,DeepAgent--Gemini-3.1-Pro,17,17
286,DeepAgent--Gemini-3.1-Pro,2,18
287,DeepAgent--Gemini-3.1-Pro,1,20
288,DeepAgent--Gemini-3.1-Pro,3,19
289,DeepAgent--Gemini-3.1-Pro,7,15
291,DeepAgent--Gemini-3.1-Pro,3,19
300,DeepAgent--Gemini-3.1-Pro,9,14
306,DeepAgent--Gemini-3.1-Pro,1,20
311,DeepAgent--Gemini-3.1-Pro,1,21
314,DeepAgent--Gemini-3.1-Pro,11,18
328,DeepAgent--Gemini-3.1-Pro,7,16
329,DeepAgent--Gemini-3.1-Pro,0,14
334,DeepAgent--Gemini-3.1-Pro,3,18
337,DeepAgent--Gemini-3.1-Pro,0,18
340,DeepAgent--Gemini-3.1-Pro,6,20
346,DeepAgent--Gemini-3.1-Pro,0,16
354,DeepAgent--Gemini-3.1-Pro,0,19
357,DeepAgent--Gemini-3.1-Pro,0,11
358,DeepAgent--Gemini-3.1-Pro,8,15
359,DeepAgent--Gemini-3.1-Pro,3,14
360,DeepAgent--Gemini-3.1-Pro,0,21
363,DeepAgent--Gemini-3.1-Pro,11,22
372,DeepAgent--Gemini-3.1-Pro,7,20
373,DeepAgent--Gemini-3.1-Pro,9,20
374,DeepAgent--Gemini-3.1-Pro,2,15
380,DeepAgent--Gemini-3.1-Pro,5,25
381,DeepAgent--Gemini-3.1-Pro,0,20
386,DeepAgent--Gemini-3.1-Pro,1,25
388,DeepAgent--Gemini-3.1-Pro,22,22
3,DeepAgent--Grok-4.3,3,21
7,DeepAgent--Grok-4.3,0,10
13,DeepAgent--Grok-4.3,3,19
15,DeepAgent--Grok-4.3,6,16
23,DeepAgent--Grok-4.3,0,20
33,DeepAgent--Grok-4.3,1,19
35,DeepAgent--Grok-4.3,0,26
37,DeepAgent--Grok-4.3,0,20
38,DeepAgent--Grok-4.3,6,18
44,DeepAgent--Grok-4.3,3,16
45,DeepAgent--Grok-4.3,0,20
47,DeepAgent--Grok-4.3,1,20
53,DeepAgent--Grok-4.3,0,11
54,DeepAgent--Grok-4.3,1,18
55,DeepAgent--Grok-4.3,0,20
72,DeepAgent--Grok-4.3,0,20
75,DeepAgent--Grok-4.3,1,21
78,DeepAgent--Grok-4.3,1,20
79,DeepAgent--Grok-4.3,1,13
83,DeepAgent--Grok-4.3,2,23
85,DeepAgent--Grok-4.3,4,21
87,DeepAgent--Grok-4.3,0,21
91,DeepAgent--Grok-4.3,0,7
92,DeepAgent--Grok-4.3,2,6
94,DeepAgent--Grok-4.3,2,8
95,DeepAgent--Grok-4.3,0,12
100,DeepAgent--Grok-4.3,3,7
102,DeepAgent--Grok-4.3,1,8
107,DeepAgent--Grok-4.3,1,25
108,DeepAgent--Grok-4.3,16,21
115,DeepAgent--Grok-4.3,0,18
116,DeepAgent--Grok-4.3,3,21
120,DeepAgent--Grok-4.3,1,22
124,DeepAgent--Grok-4.3,2,17
127,DeepAgent--Grok-4.3,0,21
128,DeepAgent--Grok-4.3,3,17
129,DeepAgent--Grok-4.3,0,20
131,DeepAgent--Grok-4.3,6,22
137,DeepAgent--Grok-4.3,2,24
139,DeepAgent--Grok-4.3,1,25
143,DeepAgent--Grok-4.3,0,24
146,DeepAgent--Grok-4.3,2,26
152,DeepAgent--Grok-4.3,0,20
154,DeepAgent--Grok-4.3,22,24
158,DeepAgent--Grok-4.3,2,22
159,DeepAgent--Grok-4.3,1,24
160,DeepAgent--Grok-4.3,0,20
161,DeepAgent--Grok-4.3,0,25
171,DeepAgent--Grok-4.3,4,18
175,DeepAgent--Grok-4.3,1,12
178,DeepAgent--Grok-4.3,0,10
191,DeepAgent--Grok-4.3,2,23
192,DeepAgent--Grok-4.3,1,17
207,DeepAgent--Grok-4.3,0,20
224,DeepAgent--Grok-4.3,4,19
226,DeepAgent--Grok-4.3,5,22
227,DeepAgent--Grok-4.3,2,25
232,DeepAgent--Grok-4.3,1,19
242,DeepAgent--Grok-4.3,1,13
244,DeepAgent--Grok-4.3,0,20
251,DeepAgent--Grok-4.3,5,22
255,DeepAgent--Grok-4.3,0,18
258,DeepAgent--Grok-4.3,4,16
266,DeepAgent--Grok-4.3,17,20
267,DeepAgent--Grok-4.3,2,16
269,DeepAgent--Grok-4.3,4,18
274,DeepAgent--Grok-4.3,0,20
276,DeepAgent--Grok-4.3,2,20
277,DeepAgent--Grok-4.3,4,18
278,DeepAgent--Grok-4.3,0,20
281,DeepAgent--Grok-4.3,3,21
284,DeepAgent--Grok-4.3,0,17
286,DeepAgent--Grok-4.3,2,18
287,DeepAgent--Grok-4.3,2,20
288,DeepAgent--Grok-4.3,3,19
289,DeepAgent--Grok-4.3,7,15
291,DeepAgent--Grok-4.3,4,19
300,DeepAgent--Grok-4.3,9,14
306,DeepAgent--Grok-4.3,4,20
311,DeepAgent--Grok-4.3,5,21
314,DeepAgent--Grok-4.3,2,18
328,DeepAgent--Grok-4.3,5,16
329,DeepAgent--Grok-4.3,0,14
334,DeepAgent--Grok-4.3,1,18
337,DeepAgent--Grok-4.3,0,18
340,DeepAgent--Grok-4.3,0,20
346,DeepAgent--Grok-4.3,0,16
354,DeepAgent--Grok-4.3,0,19
357,DeepAgent--Grok-4.3,0,11
358,DeepAgent--Grok-4.3,0,15
359,DeepAgent--Grok-4.3,2,14
360,DeepAgent--Grok-4.3,3,21
363,DeepAgent--Grok-4.3,9,22
372,DeepAgent--Grok-4.3,13,20
373,DeepAgent--Grok-4.3,5,20
374,DeepAgent--Grok-4.3,4,15
380,DeepAgent--Grok-4.3,7,25
381,DeepAgent--Grok-4.3,1,20
386,DeepAgent--Grok-4.3,0,25
388,DeepAgent--Grok-4.3,0,22
3,DeepAgent--Kimi-2.5,14,21
7,DeepAgent--Kimi-2.5,4,10
13,DeepAgent--Kimi-2.5,0,19
15,DeepAgent--Kimi-2.5,7,16
23,DeepAgent--Kimi-2.5,5,20
33,DeepAgent--Kimi-2.5,10,19
35,DeepAgent--Kimi-2.5,9,26
37,DeepAgent--Kimi-2.5,1,20
38,DeepAgent--Kimi-2.5,0,18
44,DeepAgent--Kimi-2.5,3,16
45,DeepAgent--Kimi-2.5,11,19
47,DeepAgent--Kimi-2.5,14,20
53,DeepAgent--Kimi-2.5,0,11
54,DeepAgent--Kimi-2.5,5,18
55,DeepAgent--Kimi-2.5,16,20
72,DeepAgent--Kimi-2.5,20,20
75,DeepAgent--Kimi-2.5,10,21
78,DeepAgent--Kimi-2.5,9,20
79,DeepAgent--Kimi-2.5,13,13
83,DeepAgent--Kimi-2.5,4,23
85,DeepAgent--Kimi-2.5,21,21
87,DeepAgent--Kimi-2.5,21,21
91,DeepAgent--Kimi-2.5,6,7
92,DeepAgent--Kimi-2.5,6,6
94,DeepAgent--Kimi-2.5,8,8
95,DeepAgent--Kimi-2.5,12,12
100,DeepAgent--Kimi-2.5,7,7
102,DeepAgent--Kimi-2.5,8,8
107,DeepAgent--Kimi-2.5,12,25
108,DeepAgent--Kimi-2.5,17,21
115,DeepAgent--Kimi-2.5,6,18
116,DeepAgent--Kimi-2.5,9,21
120,DeepAgent--Kimi-2.5,2,22
124,DeepAgent--Kimi-2.5,17,17
127,DeepAgent--Kimi-2.5,21,21
128,DeepAgent--Kimi-2.5,0,17
129,DeepAgent--Kimi-2.5,0,20
131,DeepAgent--Kimi-2.5,6,22
137,DeepAgent--Kimi-2.5,0,24
139,DeepAgent--Kimi-2.5,3,25
143,DeepAgent--Kimi-2.5,2,24
146,DeepAgent--Kimi-2.5,2,26
152,DeepAgent--Kimi-2.5,8,20
154,DeepAgent--Kimi-2.5,3,24
158,DeepAgent--Kimi-2.5,5,22
159,DeepAgent--Kimi-2.5,24,24
160,DeepAgent--Kimi-2.5,0,20
161,DeepAgent--Kimi-2.5,19,24
171,DeepAgent--Kimi-2.5,17,18
175,DeepAgent--Kimi-2.5,6,12
178,DeepAgent--Kimi-2.5,8,10
191,DeepAgent--Kimi-2.5,2,23
192,DeepAgent--Kimi-2.5,7,17
207,DeepAgent--Kimi-2.5,7,20
224,DeepAgent--Kimi-2.5,1,19
226,DeepAgent--Kimi-2.5,6,22
227,DeepAgent--Kimi-2.5,20,25
232,DeepAgent--Kimi-2.5,0,19
242,DeepAgent--Kimi-2.5,7,13
244,DeepAgent--Kimi-2.5,10,20
251,DeepAgent--Kimi-2.5,22,22
255,DeepAgent--Kimi-2.5,0,18
258,DeepAgent--Kimi-2.5,2,16
266,DeepAgent--Kimi-2.5,7,20
267,DeepAgent--Kimi-2.5,9,16
269,DeepAgent--Kimi-2.5,14,18
274,DeepAgent--Kimi-2.5,4,20
276,DeepAgent--Kimi-2.5,0,20
277,DeepAgent--Kimi-2.5,12,18
278,DeepAgent--Kimi-2.5,12,20
281,DeepAgent--Kimi-2.5,17,21
284,DeepAgent--Kimi-2.5,3,17
286,DeepAgent--Kimi-2.5,11,18
287,DeepAgent--Kimi-2.5,15,20
288,DeepAgent--Kimi-2.5,4,19
289,DeepAgent--Kimi-2.5,5,15
291,DeepAgent--Kimi-2.5,5,19
300,DeepAgent--Kimi-2.5,10,14
306,DeepAgent--Kimi-2.5,6,20
311,DeepAgent--Kimi-2.5,0,21
314,DeepAgent--Kimi-2.5,11,18
328,DeepAgent--Kimi-2.5,2,16
329,DeepAgent--Kimi-2.5,0,14
334,DeepAgent--Kimi-2.5,2,18
337,DeepAgent--Kimi-2.5,0,18
340,DeepAgent--Kimi-2.5,2,20
346,DeepAgent--Kimi-2.5,3,16
354,DeepAgent--Kimi-2.5,1,19
357,DeepAgent--Kimi-2.5,9,11
358,DeepAgent--Kimi-2.5,9,15
359,DeepAgent--Kimi-2.5,11,14
360,DeepAgent--Kimi-2.5,17,21
363,DeepAgent--Kimi-2.5,21,22
372,DeepAgent--Kimi-2.5,5,20
373,DeepAgent--Kimi-2.5,10,20
374,DeepAgent--Kimi-2.5,5,15
380,DeepAgent--Kimi-2.5,4,25
381,DeepAgent--Kimi-2.5,4,20
386,DeepAgent--Kimi-2.5,8,25
388,DeepAgent--Kimi-2.5,0,22
3,DeepAgent--MiniMax-M2.7,10,21
7,DeepAgent--MiniMax-M2.7,1,10
13,DeepAgent--MiniMax-M2.7,3,19
15,DeepAgent--MiniMax-M2.7,3,16
23,DeepAgent--MiniMax-M2.7,4,20
33,DeepAgent--MiniMax-M2.7,7,19
35,DeepAgent--MiniMax-M2.7,4,26
37,DeepAgent--MiniMax-M2.7,3,20
38,DeepAgent--MiniMax-M2.7,12,18
44,DeepAgent--MiniMax-M2.7,11,16
45,DeepAgent--MiniMax-M2.7,2,19
47,DeepAgent--MiniMax-M2.7,20,20
53,DeepAgent--MiniMax-M2.7,0,11
54,DeepAgent--MiniMax-M2.7,9,18
55,DeepAgent--MiniMax-M2.7,12,20
72,DeepAgent--MiniMax-M2.7,20,20
75,DeepAgent--MiniMax-M2.7,2,21
78,DeepAgent--MiniMax-M2.7,9,20
79,DeepAgent--MiniMax-M2.7,13,13
83,DeepAgent--MiniMax-M2.7,19,23
85,DeepAgent--MiniMax-M2.7,19,21
87,DeepAgent--MiniMax-M2.7,21,21
91,DeepAgent--MiniMax-M2.7,7,7
92,DeepAgent--MiniMax-M2.7,0,6
94,DeepAgent--MiniMax-M2.7,6,8
95,DeepAgent--MiniMax-M2.7,0,12
100,DeepAgent--MiniMax-M2.7,7,7
102,DeepAgent--MiniMax-M2.7,5,8
107,DeepAgent--MiniMax-M2.7,12,25
108,DeepAgent--MiniMax-M2.7,16,21
115,DeepAgent--MiniMax-M2.7,2,18
116,DeepAgent--MiniMax-M2.7,5,21
120,DeepAgent--MiniMax-M2.7,3,22
124,DeepAgent--MiniMax-M2.7,2,17
127,DeepAgent--MiniMax-M2.7,21,21
128,DeepAgent--MiniMax-M2.7,3,17
129,DeepAgent--MiniMax-M2.7,19,20
131,DeepAgent--MiniMax-M2.7,7,22
137,DeepAgent--MiniMax-M2.7,19,24
139,DeepAgent--MiniMax-M2.7,18,25
143,DeepAgent--MiniMax-M2.7,3,24
146,DeepAgent--MiniMax-M2.7,2,26
152,DeepAgent--MiniMax-M2.7,2,20
154,DeepAgent--MiniMax-M2.7,2,24
158,DeepAgent--MiniMax-M2.7,8,22
159,DeepAgent--MiniMax-M2.7,24,24
160,DeepAgent--MiniMax-M2.7,0,20
161,DeepAgent--MiniMax-M2.7,17,24
171,DeepAgent--MiniMax-M2.7,17,18
175,DeepAgent--MiniMax-M2.7,2,12
178,DeepAgent--MiniMax-M2.7,8,10
191,DeepAgent--MiniMax-M2.7,2,23
192,DeepAgent--MiniMax-M2.7,1,17
207,DeepAgent--MiniMax-M2.7,6,20
224,DeepAgent--MiniMax-M2.7,2,19
226,DeepAgent--MiniMax-M2.7,10,22
227,DeepAgent--MiniMax-M2.7,22,25
232,DeepAgent--MiniMax-M2.7,1,19
242,DeepAgent--MiniMax-M2.7,7,13
244,DeepAgent--MiniMax-M2.7,0,20
251,DeepAgent--MiniMax-M2.7,22,22
255,DeepAgent--MiniMax-M2.7,7,18
258,DeepAgent--MiniMax-M2.7,2,16
266,DeepAgent--MiniMax-M2.7,13,20
267,DeepAgent--MiniMax-M2.7,9,16
269,DeepAgent--MiniMax-M2.7,13,18
274,DeepAgent--MiniMax-M2.7,9,20
276,DeepAgent--MiniMax-M2.7,17,20
277,DeepAgent--MiniMax-M2.7,9,18
278,DeepAgent--MiniMax-M2.7,13,20
281,DeepAgent--MiniMax-M2.7,18,21
284,DeepAgent--MiniMax-M2.7,16,17
286,DeepAgent--MiniMax-M2.7,10,18
287,DeepAgent--MiniMax-M2.7,9,20
288,DeepAgent--MiniMax-M2.7,4,19
289,DeepAgent--MiniMax-M2.7,7,15
291,DeepAgent--MiniMax-M2.7,6,19
300,DeepAgent--MiniMax-M2.7,4,14
306,DeepAgent--MiniMax-M2.7,3,20
311,DeepAgent--MiniMax-M2.7,4,21
314,DeepAgent--MiniMax-M2.7,3,18
328,DeepAgent--MiniMax-M2.7,9,16
329,DeepAgent--MiniMax-M2.7,7,14
334,DeepAgent--MiniMax-M2.7,1,18
337,DeepAgent--MiniMax-M2.7,0,18
340,DeepAgent--MiniMax-M2.7,5,20
346,DeepAgent--MiniMax-M2.7,4,16
354,DeepAgent--MiniMax-M2.7,7,19
357,DeepAgent--MiniMax-M2.7,8,11
358,DeepAgent--MiniMax-M2.7,5,15
359,DeepAgent--MiniMax-M2.7,4,14
360,DeepAgent--MiniMax-M2.7,14,21
363,DeepAgent--MiniMax-M2.7,18,22
372,DeepAgent--MiniMax-M2.7,11,20
373,DeepAgent--MiniMax-M2.7,11,20
374,DeepAgent--MiniMax-M2.7,4,15
380,DeepAgent--MiniMax-M2.7,11,25
381,DeepAgent--MiniMax-M2.7,2,20
386,DeepAgent--MiniMax-M2.7,3,25
388,DeepAgent--MiniMax-M2.7,22,22
3,DeepAgent--Qwen-3.6-Plus,0,21
7,DeepAgent--Qwen-3.6-Plus,7,10
13,DeepAgent--Qwen-3.6-Plus,13,19
15,DeepAgent--Qwen-3.6-Plus,11,16
23,DeepAgent--Qwen-3.6-Plus,1,20
33,DeepAgent--Qwen-3.6-Plus,10,19
35,DeepAgent--Qwen-3.6-Plus,2,26
37,DeepAgent--Qwen-3.6-Plus,1,20
38,DeepAgent--Qwen-3.6-Plus,6,18
44,DeepAgent--Qwen-3.6-Plus,10,16
45,DeepAgent--Qwen-3.6-Plus,6,19
47,DeepAgent--Qwen-3.6-Plus,20,20
53,DeepAgent--Qwen-3.6-Plus,11,11
54,DeepAgent--Qwen-3.6-Plus,0,18
55,DeepAgent--Qwen-3.6-Plus,11,20
72,DeepAgent--Qwen-3.6-Plus,0,20
75,DeepAgent--Qwen-3.6-Plus,12,21
78,DeepAgent--Qwen-3.6-Plus,17,20
79,DeepAgent--Qwen-3.6-Plus,13,13
83,DeepAgent--Qwen-3.6-Plus,0,23
85,DeepAgent--Qwen-3.6-Plus,21,21
87,DeepAgent--Qwen-3.6-Plus,1,21
91,DeepAgent--Qwen-3.6-Plus,1,7
92,DeepAgent--Qwen-3.6-Plus,6,6
94,DeepAgent--Qwen-3.6-Plus,0,8
95,DeepAgent--Qwen-3.6-Plus,0,12
100,DeepAgent--Qwen-3.6-Plus,7,7
102,DeepAgent--Qwen-3.6-Plus,5,8
107,DeepAgent--Qwen-3.6-Plus,21,25
108,DeepAgent--Qwen-3.6-Plus,18,21
115,DeepAgent--Qwen-3.6-Plus,6,18
116,DeepAgent--Qwen-3.6-Plus,0,21
120,DeepAgent--Qwen-3.6-Plus,15,22
124,DeepAgent--Qwen-3.6-Plus,15,17
127,DeepAgent--Qwen-3.6-Plus,21,21
128,DeepAgent--Qwen-3.6-Plus,8,17
129,DeepAgent--Qwen-3.6-Plus,20,20
131,DeepAgent--Qwen-3.6-Plus,0,22
137,DeepAgent--Qwen-3.6-Plus,4,24
139,DeepAgent--Qwen-3.6-Plus,0,25
143,DeepAgent--Qwen-3.6-Plus,11,24
146,DeepAgent--Qwen-3.6-Plus,2,26
152,DeepAgent--Qwen-3.6-Plus,2,20
154,DeepAgent--Qwen-3.6-Plus,24,24
158,DeepAgent--Qwen-3.6-Plus,6,22
159,DeepAgent--Qwen-3.6-Plus,0,24
160,DeepAgent--Qwen-3.6-Plus,19,20
161,DeepAgent--Qwen-3.6-Plus,12,24
171,DeepAgent--Qwen-3.6-Plus,16,18
175,DeepAgent--Qwen-3.6-Plus,2,12
178,DeepAgent--Qwen-3.6-Plus,9,10
191,DeepAgent--Qwen-3.6-Plus,6,23
192,DeepAgent--Qwen-3.6-Plus,8,17
207,DeepAgent--Qwen-3.6-Plus,19,20
224,DeepAgent--Qwen-3.6-Plus,11,19
226,DeepAgent--Qwen-3.6-Plus,6,22
227,DeepAgent--Qwen-3.6-Plus,0,25
232,DeepAgent--Qwen-3.6-Plus,12,19
242,DeepAgent--Qwen-3.6-Plus,7,13
244,DeepAgent--Qwen-3.6-Plus,10,20
251,DeepAgent--Qwen-3.6-Plus,21,22
255,DeepAgent--Qwen-3.6-Plus,7,18
258,DeepAgent--Qwen-3.6-Plus,0,16
266,DeepAgent--Qwen-3.6-Plus,18,20
267,DeepAgent--Qwen-3.6-Plus,0,16
269,DeepAgent--Qwen-3.6-Plus,3,18
274,DeepAgent--Qwen-3.6-Plus,0,20
276,DeepAgent--Qwen-3.6-Plus,0,20
277,DeepAgent--Qwen-3.6-Plus,7,18
278,DeepAgent--Qwen-3.6-Plus,0,20
281,DeepAgent--Qwen-3.6-Plus,0,21
284,DeepAgent--Qwen-3.6-Plus,5,17
286,DeepAgent--Qwen-3.6-Plus,0,18
287,DeepAgent--Qwen-3.6-Plus,19,20
288,DeepAgent--Qwen-3.6-Plus,5,19
289,DeepAgent--Qwen-3.6-Plus,6,15
291,DeepAgent--Qwen-3.6-Plus,0,20
300,DeepAgent--Qwen-3.6-Plus,9,14
306,DeepAgent--Qwen-3.6-Plus,0,20
311,DeepAgent--Qwen-3.6-Plus,0,21
314,DeepAgent--Qwen-3.6-Plus,16,18
328,DeepAgent--Qwen-3.6-Plus,0,16
329,DeepAgent--Qwen-3.6-Plus,8,14
334,DeepAgent--Qwen-3.6-Plus,0,18
337,DeepAgent--Qwen-3.6-Plus,0,18
340,DeepAgent--Qwen-3.6-Plus,9,20
346,DeepAgent--Qwen-3.6-Plus,0,16
354,DeepAgent--Qwen-3.6-Plus,0,19
357,DeepAgent--Qwen-3.6-Plus,9,11
358,DeepAgent--Qwen-3.6-Plus,7,15
