task_id,language,persona,task_diff,task,output_files,metadata_path,rubric_index,rubric_type,rubric,basis_label,basis,reason,checked_files,confidence,input_mask_excluded_files,input_mask_reason
311,cn,Backend Developer,中等（步骤不超过10步且包含协同类型2）,基于电商团队现有各类管理文档（含培训学习记录、人员考勤数据、项目进度规划、岗位考核标准及工作职责说明等），遍历所有文档并识别各岗位（店长 / 运营 / 推广 / 客服 / 美工 / 售后）的核心职责范围，按 “仅可访问自身相关文件” 规则推断各岗位对不同文档的访问权限（只读 / 可编辑），最终生成标准化的电商团队文件权限分配表.csv，保存到 / 系统管理 / 权限配置 目录下。,"[""电商团队文件权限分配表.csv""]",packages/hf_latest/tasks/lite/cn/311/metadata_verified.json,10,结果评估,客服岗位对全年考勤表.xlsx、电商项目进度计划表.xls、电商各岗位KPI绩效考核表及工作职责.doc 是否为只读权限？,有依据,/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/ba0b6dfd13a46402__团队_全年考勤表_可以更换年份月份_.xlsx 是全员考勤统计；/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/25449dbb9dd57737__团队进度_电商项目进度计划表.xls 是整体项目进度计划；/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/349101b8d223a87a__团队考核_电商各岗位KPI绩效考核表及工作职责.doc 中客服专员岗位说明书是职责标准，列明售前咨询、售后问题、快递对接等职责。,这些文件可用于客服了解全员情况、项目安排和岗位职责，但不是客服岗位自身的可维护表，因此只读分配有依据。,"[""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/ba0b6dfd13a46402__团队_全年考勤表_可以更换年份月份_.xlsx"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/25449dbb9dd57737__团队进度_电商项目进度计划表.xls"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/349101b8d223a87a__团队考核_电商各岗位KPI绩效考核表及工作职责.doc""]",0.75,[],
311,cn,Backend Developer,中等（步骤不超过10步且包含协同类型2）,基于电商团队现有各类管理文档（含培训学习记录、人员考勤数据、项目进度规划、岗位考核标准及工作职责说明等），遍历所有文档并识别各岗位（店长 / 运营 / 推广 / 客服 / 美工 / 售后）的核心职责范围，按 “仅可访问自身相关文件” 规则推断各岗位对不同文档的访问权限（只读 / 可编辑），最终生成标准化的电商团队文件权限分配表.csv，保存到 / 系统管理 / 权限配置 目录下。,"[""电商团队文件权限分配表.csv""]",packages/hf_latest/tasks/lite/cn/311/metadata_verified.json,11,结果评估,美工岗位对电商团队进阶运营培训学习表.xlsx 和电商部各岗位考核表.doc 是否为可编辑权限？,有依据,task 将培训学习记录列为输入类型；/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/76ecf6f24395ef79_电商团队进阶运营培训学习表.xlsx 含视觉进阶、海报素材、手机端视觉优化等与美工协作/设计相关学习内容；/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/50a5894e3ddf13d2__团队考核_电商部各岗位考核表.doc 含“美工2016年（ ）月度考核计划表”。,美工与设计/视觉培训内容及美工考核表直接相关，给可编辑权限可以由输入文件推出。,"[""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/76ecf6f24395ef79_电商团队进阶运营培训学习表.xlsx"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/50a5894e3ddf13d2__团队考核_电商部各岗位考核表.doc""]",0.73,[],
311,cn,Backend Developer,中等（步骤不超过10步且包含协同类型2）,基于电商团队现有各类管理文档（含培训学习记录、人员考勤数据、项目进度规划、岗位考核标准及工作职责说明等），遍历所有文档并识别各岗位（店长 / 运营 / 推广 / 客服 / 美工 / 售后）的核心职责范围，按 “仅可访问自身相关文件” 规则推断各岗位对不同文档的访问权限（只读 / 可编辑），最终生成标准化的电商团队文件权限分配表.csv，保存到 / 系统管理 / 权限配置 目录下。,"[""电商团队文件权限分配表.csv""]",packages/hf_latest/tasks/lite/cn/311/metadata_verified.json,12,结果评估,美工岗位对全年考勤表.xlsx、电商项目进度计划表.xls、电商各岗位KPI绩效考核表及工作职责.doc 是否为只读权限？,有依据,/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/ba0b6dfd13a46402__团队_全年考勤表_可以更换年份月份_.xlsx 是全员考勤统计；/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/25449dbb9dd57737__团队进度_电商项目进度计划表.xls 是整体电商项目进度计划；/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/349101b8d223a87a__团队考核_电商各岗位KPI绩效考核表及工作职责.doc 中“美工编辑岗位说明书”是职责标准文本，包含商品图拍摄、页面设计、活动气氛布置等职责。,这些文件支持美工读取团队统计、计划和职责说明；但它们不是美工自身的填写型文件，只读权限有依据。,"[""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/ba0b6dfd13a46402__团队_全年考勤表_可以更换年份月份_.xlsx"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/25449dbb9dd57737__团队进度_电商项目进度计划表.xls"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/349101b8d223a87a__团队考核_电商各岗位KPI绩效考核表及工作职责.doc""]",0.75,[],
311,cn,Backend Developer,中等（步骤不超过10步且包含协同类型2）,基于电商团队现有各类管理文档（含培训学习记录、人员考勤数据、项目进度规划、岗位考核标准及工作职责说明等），遍历所有文档并识别各岗位（店长 / 运营 / 推广 / 客服 / 美工 / 售后）的核心职责范围，按 “仅可访问自身相关文件” 规则推断各岗位对不同文档的访问权限（只读 / 可编辑），最终生成标准化的电商团队文件权限分配表.csv，保存到 / 系统管理 / 权限配置 目录下。,"[""电商团队文件权限分配表.csv""]",packages/hf_latest/tasks/lite/cn/311/metadata_verified.json,13,结果评估,售后岗位对电商团队进阶运营培训学习表.xlsx 和电商部各岗位考核表.doc 是否为可编辑权限？,有依据,task 将培训学习记录列为输入类型；/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/76ecf6f24395ef79_电商团队进阶运营培训学习表.xlsx 出现“售后处理”等学习内容；/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/50a5894e3ddf13d2__团队考核_电商部各岗位考核表.doc 含“售后专员2016年（ ）月度考核计划表”，列出综合售后评分、退款纠纷率、退款完结时长等售后考核项。,售后与培训记录及售后专员考核表存在自身业务关联，赋予可编辑权限有依据。,"[""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/76ecf6f24395ef79_电商团队进阶运营培训学习表.xlsx"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/50a5894e3ddf13d2__团队考核_电商部各岗位考核表.doc""]",0.72,[],
311,cn,Backend Developer,中等（步骤不超过10步且包含协同类型2）,基于电商团队现有各类管理文档（含培训学习记录、人员考勤数据、项目进度规划、岗位考核标准及工作职责说明等），遍历所有文档并识别各岗位（店长 / 运营 / 推广 / 客服 / 美工 / 售后）的核心职责范围，按 “仅可访问自身相关文件” 规则推断各岗位对不同文档的访问权限（只读 / 可编辑），最终生成标准化的电商团队文件权限分配表.csv，保存到 / 系统管理 / 权限配置 目录下。,"[""电商团队文件权限分配表.csv""]",packages/hf_latest/tasks/lite/cn/311/metadata_verified.json,14,结果评估,售后岗位对全年考勤表.xlsx、电商项目进度计划表.xls、电商各岗位KPI绩效考核表及工作职责.doc 是否为只读权限？,有依据,/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/ba0b6dfd13a46402__团队_全年考勤表_可以更换年份月份_.xlsx 是全员考勤统计；/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/25449dbb9dd57737__团队进度_电商项目进度计划表.xls 是整体项目进度计划；/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/349101b8d223a87a__团队考核_电商各岗位KPI绩效考核表及工作职责.doc 中客服/售后相关职责以岗位说明书形式出现，例如处理售后问题、评价管理、快递对接等职责。,售后可读取统计、项目计划和职责标准，但这些文件不是售后岗位自己的可维护表；只读权限可由任务规则和文件性质推出。,"[""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/ba0b6dfd13a46402__团队_全年考勤表_可以更换年份月份_.xlsx"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/25449dbb9dd57737__团队进度_电商项目进度计划表.xls"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/349101b8d223a87a__团队考核_电商各岗位KPI绩效考核表及工作职责.doc""]",0.74,[],
311,cn,Backend Developer,中等（步骤不超过10步且包含协同类型2）,基于电商团队现有各类管理文档（含培训学习记录、人员考勤数据、项目进度规划、岗位考核标准及工作职责说明等），遍历所有文档并识别各岗位（店长 / 运营 / 推广 / 客服 / 美工 / 售后）的核心职责范围，按 “仅可访问自身相关文件” 规则推断各岗位对不同文档的访问权限（只读 / 可编辑），最终生成标准化的电商团队文件权限分配表.csv，保存到 / 系统管理 / 权限配置 目录下。,"[""电商团队文件权限分配表.csv""]",packages/hf_latest/tasks/lite/cn/311/metadata_verified.json,15,基础评估,"所有记录的权限类型是否只包含""只读""或""可编辑""两种取值，没有其他错误值？",有依据,task 明确要求推断各岗位对不同文档的访问权限，并把权限取值限定为“只读 / 可编辑”。,权限类型的取值集合直接来自 task，使用其他值没有任务依据。,[],0.99,[],
311,cn,Backend Developer,中等（步骤不超过10步且包含协同类型2）,基于电商团队现有各类管理文档（含培训学习记录、人员考勤数据、项目进度规划、岗位考核标准及工作职责说明等），遍历所有文档并识别各岗位（店长 / 运营 / 推广 / 客服 / 美工 / 售后）的核心职责范围，按 “仅可访问自身相关文件” 规则推断各岗位对不同文档的访问权限（只读 / 可编辑），最终生成标准化的电商团队文件权限分配表.csv，保存到 / 系统管理 / 权限配置 目录下。,"[""电商团队文件权限分配表.csv""]",packages/hf_latest/tasks/lite/cn/311/metadata_verified.json,16,结果评估,店长岗位在权限分配表中是否包含 5 条完整记录，覆盖全部 5 个输入文件？,有依据,task 明确包含店长岗位；data_manifest/输入目录共有 5 个文档；同时店长职责文件显示其负责整体规划和协调各岗位。,店长覆盖 5 个输入文件的记录数可由岗位和文件数量计算，并由其管理职责支持完整覆盖。,"[""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/25449dbb9dd57737__团队进度_电商项目进度计划表.xls"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/349101b8d223a87a__团队考核_电商各岗位KPI绩效考核表及工作职责.doc"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/50a5894e3ddf13d2__团队考核_电商部各岗位考核表.doc"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/76ecf6f24395ef79_电商团队进阶运营培训学习表.xlsx"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/ba0b6dfd13a46402__团队_全年考勤表_可以更换年份月份_.xlsx""]",0.88,[],
311,cn,Backend Developer,中等（步骤不超过10步且包含协同类型2）,基于电商团队现有各类管理文档（含培训学习记录、人员考勤数据、项目进度规划、岗位考核标准及工作职责说明等），遍历所有文档并识别各岗位（店长 / 运营 / 推广 / 客服 / 美工 / 售后）的核心职责范围，按 “仅可访问自身相关文件” 规则推断各岗位对不同文档的访问权限（只读 / 可编辑），最终生成标准化的电商团队文件权限分配表.csv，保存到 / 系统管理 / 权限配置 目录下。,"[""电商团队文件权限分配表.csv""]",packages/hf_latest/tasks/lite/cn/311/metadata_verified.json,17,结果评估,运营、推广、客服、美工、售后每个岗位在权限分配表中是否各包含 5 条完整记录？,有依据,task 明确包含运营、推广、客服、美工、售后 5 个非店长岗位；data_manifest/输入目录共有 5 个文档。按任务要求为各岗位对不同文档分配只读/可编辑权限，每个岗位自然对应 5 条文件权限记录。,每个岗位 5 条记录可由岗位名单和文件清单直接推出。,"[""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/25449dbb9dd57737__团队进度_电商项目进度计划表.xls"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/349101b8d223a87a__团队考核_电商各岗位KPI绩效考核表及工作职责.doc"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/50a5894e3ddf13d2__团队考核_电商部各岗位考核表.doc"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/76ecf6f24395ef79_电商团队进阶运营培训学习表.xlsx"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/ba0b6dfd13a46402__团队_全年考勤表_可以更换年份月份_.xlsx""]",0.9,[],
311,cn,Backend Developer,中等（步骤不超过10步且包含协同类型2）,基于电商团队现有各类管理文档（含培训学习记录、人员考勤数据、项目进度规划、岗位考核标准及工作职责说明等），遍历所有文档并识别各岗位（店长 / 运营 / 推广 / 客服 / 美工 / 售后）的核心职责范围，按 “仅可访问自身相关文件” 规则推断各岗位对不同文档的访问权限（只读 / 可编辑），最终生成标准化的电商团队文件权限分配表.csv，保存到 / 系统管理 / 权限配置 目录下。,"[""电商团队文件权限分配表.csv""]",packages/hf_latest/tasks/lite/cn/311/metadata_verified.json,18,过程评估,"是否遵循 ""仅可访问自身相关文件"" 规则：对自身考核标准文件赋予可编辑权限，对全员统计文件只赋予只读权限？",有依据,task 明确要求按“仅可访问自身相关文件”规则推断权限；/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/50a5894e3ddf13d2__团队考核_电商部各岗位考核表.doc 是各岗位月度考核计划表，包含运营、客服、售后、推广、美工等岗位的填写型考核表；/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/ba0b6dfd13a46402__团队_全年考勤表_可以更换年份月份_.xlsx 是全员考勤统计表，含全员出勤、休假、事假等统计字段。,自身考核表与岗位直接相关，适合可编辑；全员统计文件不是普通岗位自身维护对象，适合只读。这一规则能从 task 和文件性质推出。,"[""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/50a5894e3ddf13d2__团队考核_电商部各岗位考核表.doc"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/ba0b6dfd13a46402__团队_全年考勤表_可以更换年份月份_.xlsx""]",0.86,[],
311,cn,Backend Developer,中等（步骤不超过10步且包含协同类型2）,基于电商团队现有各类管理文档（含培训学习记录、人员考勤数据、项目进度规划、岗位考核标准及工作职责说明等），遍历所有文档并识别各岗位（店长 / 运营 / 推广 / 客服 / 美工 / 售后）的核心职责范围，按 “仅可访问自身相关文件” 规则推断各岗位对不同文档的访问权限（只读 / 可编辑），最终生成标准化的电商团队文件权限分配表.csv，保存到 / 系统管理 / 权限配置 目录下。,"[""电商团队文件权限分配表.csv""]",packages/hf_latest/tasks/lite/cn/311/metadata_verified.json,19,过程评估,是否完成对培训、考勤、项目、考核四个子目录的完整遍历，所有输入文件均被纳入权限分配？,无依据,task 要求遍历所有文档，且输入文件可按培训、考勤、项目、考核/职责说明等类别识别；但当前 data_dir 实际是扁平目录，metadata/data_manifest 也只给出文件名和 stored_relpath，没有明确存在“培训、考勤、项目、考核”四个子目录。,“所有输入文件均被纳入权限分配”有依据，但“四个子目录”的目录结构是 rubric 额外引入的精确过程约束，无法从 task 或输入文件路径得到。,"[""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/25449dbb9dd57737__团队进度_电商项目进度计划表.xls"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/349101b8d223a87a__团队考核_电商各岗位KPI绩效考核表及工作职责.doc"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/50a5894e3ddf13d2__团队考核_电商部各岗位考核表.doc"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/76ecf6f24395ef79_电商团队进阶运营培训学习表.xlsx"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/ba0b6dfd13a46402__团队_全年考勤表_可以更换年份月份_.xlsx""]",0.82,[],
311,cn,Backend Developer,中等（步骤不超过10步且包含协同类型2）,基于电商团队现有各类管理文档（含培训学习记录、人员考勤数据、项目进度规划、岗位考核标准及工作职责说明等），遍历所有文档并识别各岗位（店长 / 运营 / 推广 / 客服 / 美工 / 售后）的核心职责范围，按 “仅可访问自身相关文件” 规则推断各岗位对不同文档的访问权限（只读 / 可编辑），最终生成标准化的电商团队文件权限分配表.csv，保存到 / 系统管理 / 权限配置 目录下。,"[""电商团队文件权限分配表.csv""]",packages/hf_latest/tasks/lite/cn/311/metadata_verified.json,20,结果评估,权限分配规则是否一致：同类型文件对同类岗位的权限分配保持一致，没有矛盾？,有依据,task 要求按同一个“仅可访问自身相关文件”规则推断各岗位权限；输入文件也可区分为培训记录、全员考勤、整体项目计划、岗位考核表、职责/KPI标准等文件类型。,既然任务要求按统一规则推断权限，同类型文件对同类岗位保持一致是自然完成任务时应满足的规则一致性要求。,"[""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/25449dbb9dd57737__团队进度_电商项目进度计划表.xls"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/349101b8d223a87a__团队考核_电商各岗位KPI绩效考核表及工作职责.doc"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/50a5894e3ddf13d2__团队考核_电商部各岗位考核表.doc"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/76ecf6f24395ef79_电商团队进阶运营培训学习表.xlsx"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/311/data/ba0b6dfd13a46402__团队_全年考勤表_可以更换年份月份_.xlsx""]",0.85,[],
314,cn,Logistics Manager,中等（步骤不超过10步且包含协同类型2）,基于 / 后勤会议记录 / 2024 年 1-5 月 / 目录下 5 份会议纪要，按时间顺序提取核心指标并梳理趋势，跟踪问题整改闭环、核查会议决议执行轨迹，生成含指标趋势表、整改台账、任务落实情况及 3 条优化建议的《2024 年 1-5 月后勤工作复盘报告.pdf》，以及含月度指标、问题整改、任务落实 3 个 sheet 页且标注数据来源的《后勤工作核心数据统计.pdf》，确保数据可追溯。,"[""后勤工作核心数据统计.pdf"", ""2024 年 1-5 月后勤工作复盘报告.pdf""]",packages/hf_latest/tasks/lite/cn/314/metadata_verified.json,0,结果评估,2024 年 1-5 月后勤工作复盘报告中月度核心指标表是否包含完整的 1-5 月共 5 行数据，且采购执行率依次为 98%、99%、99.5%、100%、100%,有依据,task 明确要求按时间顺序提取核心指标并在复盘报告中包含指标趋势表；会议记录_01 第2、8-11行给出 2024-01 采购执行率 98%，会议记录_02 第2、17行给出 2024-02 采购执行率 99%，会议记录_03 第2、28行给出 2024-03 采购执行率 99.5%，会议记录_04 第2、26行给出 2024-04 采购执行率 100%，会议记录_05 第2、18行给出 2024-05 采购执行率 100%。,任务要求覆盖 1-5 月核心指标趋势，五份会议纪要能按月份独立提取出完整 5 行及采购执行率序列，因此不知道 rubric 也有明确依据自然生成该表。,"[""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/314/data/1979bffb418b1fd6_会议记录_01.txt"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/314/data/6fb04b00cd04fba1_会议记录_02.txt"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/314/data/09313a6e4610720a_会议记录_03.txt"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/314/data/4b860019753973fc_会议记录_04.txt"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/314/data/ef0dbb2177296d2f_会议记录_05.txt""]",0.97,[],
314,cn,Logistics Manager,中等（步骤不超过10步且包含协同类型2）,基于 / 后勤会议记录 / 2024 年 1-5 月 / 目录下 5 份会议纪要，按时间顺序提取核心指标并梳理趋势，跟踪问题整改闭环、核查会议决议执行轨迹，生成含指标趋势表、整改台账、任务落实情况及 3 条优化建议的《2024 年 1-5 月后勤工作复盘报告.pdf》，以及含月度指标、问题整改、任务落实 3 个 sheet 页且标注数据来源的《后勤工作核心数据统计.pdf》，确保数据可追溯。,"[""后勤工作核心数据统计.pdf"", ""2024 年 1-5 月后勤工作复盘报告.pdf""]",packages/hf_latest/tasks/lite/cn/314/metadata_verified.json,1,结果评估,2024 年 1-5 月后勤工作复盘报告中库存周转率数据是否依次为 4.2 次、4.5 次、4.8 次、5.0 次、5.2 次？,有依据,task 要求提取核心指标并梳理趋势；会议记录_01 第10行给出库存周转率 4.2次，会议记录_02 第17行给出 4.5 次，会议记录_03 第28行给出 4.8 次，会议记录_04 第26行给出 5.0 次，会议记录_05 第18行给出 5.2 次。,库存周转率是会议纪要中的核心指标，五个月数值完整且可按会议时间排序，rubric 的精确序列可由输入文件直接得到。,"[""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/314/data/1979bffb418b1fd6_会议记录_01.txt"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/314/data/6fb04b00cd04fba1_会议记录_02.txt"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/314/data/09313a6e4610720a_会议记录_03.txt"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/314/data/4b860019753973fc_会议记录_04.txt"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/314/data/ef0dbb2177296d2f_会议记录_05.txt""]",0.97,[],
314,cn,Logistics Manager,中等（步骤不超过10步且包含协同类型2）,基于 / 后勤会议记录 / 2024 年 1-5 月 / 目录下 5 份会议纪要，按时间顺序提取核心指标并梳理趋势，跟踪问题整改闭环、核查会议决议执行轨迹，生成含指标趋势表、整改台账、任务落实情况及 3 条优化建议的《2024 年 1-5 月后勤工作复盘报告.pdf》，以及含月度指标、问题整改、任务落实 3 个 sheet 页且标注数据来源的《后勤工作核心数据统计.pdf》，确保数据可追溯。,"[""后勤工作核心数据统计.pdf"", ""2024 年 1-5 月后勤工作复盘报告.pdf""]",packages/hf_latest/tasks/lite/cn/314/metadata_verified.json,2,结果评估,2024 年 1-5 月后勤工作复盘报告中设备故障率数据是否依次为 0.30%、0.20%、0.15%、0.10%、0.08%？,有依据,task 要求提取核心指标并梳理趋势；会议记录_01 第11行给出设备故障率 0.3%，会议记录_02 第17行给出 0.2%，会议记录_03 第28行给出 0.15%，会议记录_04 第26行给出 0.1%，会议记录_05 第18行给出 0.08%。0.3%/0.2%/0.1%按两位小数展示即 0.30%/0.20%/0.10%。,设备故障率数值来自输入文件，百分比保留两位小数只是等值格式化，因此有依据满足 rubric 的精确数值要求。,"[""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/314/data/1979bffb418b1fd6_会议记录_01.txt"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/314/data/6fb04b00cd04fba1_会议记录_02.txt"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/314/data/09313a6e4610720a_会议记录_03.txt"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/314/data/4b860019753973fc_会议记录_04.txt"", ""/home/yukai/project/test/OpenDataBox/Workspace-Bench/evaluation/packages/hf_latest/tasks/lite/cn/314/data/ef0dbb2177296d2f_会议记录_05.txt""]",0.96,[],
